월,일,대여시간,요일,이동거리(M),이용시간(분),이용건수,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C),요일_0,요일_1,요일_2,요일_3,요일_4,요일_5,요일_6
1,1,0,6,1802.0533333333333,12.0,3.0,1.5,0.0,1.9,250.0,71.0,0.0,0.0,0.0,6.0,-1.4,False,False,False,False,False,False,True
1,1,1,6,0.0,0.0,0.0,1.5,0.0,1.9,250.0,71.0,0.0,0.0,0.0,6.0,-1.4,False,False,False,False,False,False,True
1,1,2,6,2650.7599999999998,20.6,7.0,1.5,0.0,1.9,250.0,72.0,0.0,0.0,0.0,9.0,-1.6,False,False,False,False,False,False,True
1,1,3,6,470.0,5.0,2.0,1.6,0.0,1.6,250.0,74.0,0.0,0.0,0.0,8.0,-1.8,False,False,False,False,False,False,True
1,1,4,6,4643.88,58.0,3.0,1.5,0.0,1.4,290.0,74.0,0.0,0.0,0.0,9.0,-1.3,False,False,False,False,False,False,True
1,1,5,6,3275.0,18.0,3.0,0.8,0.0,2.4,290.0,62.0,0.0,0.0,0.0,7.0,-2.1,False,False,False,False,False,False,True
1,1,6,6,0.0,0.0,0.0,-0.2,0.0,3.1,320.0,67.0,0.0,0.0,0.0,1.0,-3.3,False,False,False,False,False,False,True
1,1,7,6,0.0,0.0,0.0,-1.5,0.0,2.5,270.0,71.0,0.0,0.0,0.0,0.0,-4.1,False,False,False,False,False,False,True
1,1,8,6,563.59,3.0,1.0,-1.8,0.0,2.7,270.0,75.0,0.0,0.0,0.0,0.0,-4.4,False,False,False,False,False,False,True
1,1,9,6,0.0,0.0,0.0,-1.7,0.0,2.1,290.0,75.0,0.9,0.28,0.0,0.0,-3.6,False,False,False,False,False,False,True
1,1,10,6,2198.525,11.0,2.0,-0.4,0.0,2.4,270.0,66.0,1.0,0.83,0.0,0.0,-1.3,False,False,False,False,False,False,True
1,1,11,6,1720.0,12.0,1.0,0.4,0.0,3.6,290.0,58.0,1.0,1.38,0.0,0.0,0.5,False,False,False,False,False,False,True
1,1,12,6,480.0,2.0,1.0,2.0,0.0,1.7,290.0,54.0,1.0,1.73,0.0,0.0,3.1,False,False,False,False,False,False,True
1,1,13,6,615.0,5.5,2.0,3.0,0.0,2.5,270.0,45.0,1.0,1.87,0.0,0.0,5.1,False,False,False,False,False,False,True
1,1,14,6,4492.219999999999,28.2,7.0,3.8,0.0,2.9,250.0,38.0,1.0,1.77,0.0,1.0,5.5,False,False,False,False,False,False,True
1,1,15,6,9432.545,58.5,3.0,3.1,0.0,3.1,270.0,37.0,1.0,1.51,0.0,1.0,2.2,False,False,False,False,False,False,True
1,1,16,6,635.56,3.0,1.0,2.6,0.0,4.4,290.0,33.0,1.0,0.97,0.0,1.0,-0.2,False,False,False,False,False,False,True
1,1,17,6,1052.0233333333333,5.333333333333333,3.0,1.7,0.0,3.1,270.0,29.0,1.0,0.44,0.0,0.0,-0.3,False,False,False,False,False,False,True
1,1,18,6,1747.3833333333332,12.0,6.0,0.1,0.0,2.9,270.0,35.0,0.1,0.03,0.0,0.0,-0.6,False,False,False,False,False,False,True
1,1,19,6,1678.0866666666668,11.333333333333334,3.0,-0.8,0.0,2.9,270.0,40.0,0.0,0.0,0.0,1.0,-0.9,False,False,False,False,False,False,True
1,1,20,6,2461.73,33.5,3.0,-1.7,0.0,3.5,270.0,44.0,0.0,0.0,0.0,4.0,-1.5,False,False,False,False,False,False,True
1,1,21,6,1183.06,6.666666666666667,4.0,-2.2,0.0,3.2,270.0,45.0,0.0,0.0,0.0,0.0,-2.4,False,False,False,False,False,False,True
1,1,22,6,1281.2849999999999,7.5,2.0,-2.7,0.0,3.8,320.0,45.0,0.0,0.0,0.0,7.0,-3.2,False,False,False,False,False,False,True
1,1,23,6,1069.7333333333333,9.333333333333334,4.0,-3.4,0.0,2.6,290.0,46.0,0.0,0.0,0.0,1.0,-4.1,False,False,False,False,False,False,True
1,2,0,0,1252.9133333333332,8.333333333333334,3.0,-4.3,0.0,2.2,290.0,49.0,0.0,0.0,0.0,0.0,-4.8,True,False,False,False,False,False,False
1,2,1,0,646.875,7.5,2.0,-5.0,0.0,2.6,270.0,49.0,0.0,0.0,0.0,0.0,-5.6,True,False,False,False,False,False,False
1,2,2,0,1019.5749999999999,5.0,2.0,-5.6,0.0,2.3,270.0,51.0,0.0,0.0,0.0,0.0,-6.1,True,False,False,False,False,False,False
1,2,3,0,774.19,6.0,1.0,-6.2,0.0,2.2,270.0,53.0,0.0,0.0,0.0,0.0,-6.6,True,False,False,False,False,False,False
1,2,4,0,0.0,0.0,0.0,-6.6,0.0,1.2,270.0,52.0,0.0,0.0,0.0,0.0,-7.1,True,False,False,False,False,False,False
1,2,5,0,793.62,13.0,1.0,-6.7,0.0,1.9,340.0,52.0,0.0,0.0,0.0,0.0,-7.5,True,False,False,False,False,False,False
1,2,6,0,0.0,0.0,0.0,-6.4,0.0,2.7,320.0,51.0,0.0,0.0,0.0,0.0,-7.6,True,False,False,False,False,False,False
1,2,7,0,1211.8,13.0,2.0,-6.6,0.0,2.9,290.0,52.0,0.0,0.0,0.0,2.0,-7.5,True,False,False,False,False,False,False
1,2,8,0,1438.7475,23.5,4.0,-7.3,0.0,1.7,270.0,53.0,0.0,0.0,0.0,1.0,-7.6,True,False,False,False,False,False,False
1,2,9,0,3478.43,22.0,1.0,-6.6,0.0,3.0,290.0,53.0,1.0,0.33,0.0,0.0,-6.9,True,False,False,False,False,False,False
1,2,10,0,1703.3333333333333,12.0,3.0,-5.1,0.0,2.6,250.0,47.0,1.0,0.91,0.0,0.0,-3.6,True,False,False,False,False,False,False
1,2,11,0,1743.255,10.0,3.0,-4.1,0.0,3.7,290.0,44.0,1.0,1.5,0.0,0.0,0.0,True,False,False,False,False,False,False
1,2,12,0,1329.3400000000001,8.0,3.0,-2.6,0.0,3.2,270.0,37.0,1.0,1.86,0.0,0.0,1.1,True,False,False,False,False,False,False
1,2,13,0,4261.2699999999995,23.25,5.0,-2.2,0.0,3.5,290.0,35.0,1.0,1.99,0.0,0.0,2.4,True,False,False,False,False,False,False
1,2,14,0,725.0,4.0,2.0,-1.4,0.0,2.8,250.0,34.0,1.0,1.89,0.0,0.0,3.8,True,False,False,False,False,False,False
1,2,15,0,1809.285,10.5,2.0,-0.7,0.0,3.0,270.0,34.0,1.0,1.6,0.0,0.0,1.5,True,False,False,False,False,False,False
1,2,16,0,1187.8066666666666,14.333333333333334,3.0,-0.9,0.0,3.0,290.0,34.0,1.0,1.09,0.0,0.0,-0.2,True,False,False,False,False,False,False
1,2,17,0,3123.72,27.666666666666668,5.0,-1.7,0.0,1.7,290.0,37.0,1.0,0.43,0.0,0.0,-0.6,True,False,False,False,False,False,False
1,2,18,0,3246.5157142857142,17.857142857142858,8.0,-2.7,0.0,2.8,270.0,39.0,0.1,0.03,0.0,0.0,-1.7,True,False,False,False,False,False,False
1,2,19,0,1780.7440000000001,11.6,7.0,-3.4,0.0,2.6,270.0,44.0,0.0,0.0,0.0,0.0,-2.8,True,False,False,False,False,False,False
1,2,20,0,1253.5,8.666666666666666,3.0,-3.7,0.0,2.9,270.0,46.0,0.0,0.0,0.0,0.0,-3.9,True,False,False,False,False,False,False
1,2,21,0,2830.66,16.0,6.0,-4.4,0.0,1.7,290.0,48.0,0.0,0.0,0.0,0.0,-5.0,True,False,False,False,False,False,False
1,2,22,0,922.8266666666667,5.333333333333333,4.0,-5.1,0.0,2.5,270.0,46.0,0.0,0.0,0.0,0.0,-5.8,True,False,False,False,False,False,False
1,2,23,0,1666.89,10.4,8.0,-5.8,0.0,1.6,270.0,49.0,0.0,0.0,0.0,0.0,-6.4,True,False,False,False,False,False,False
1,3,0,1,1010.14,9.5,2.0,-6.5,0.0,2.5,250.0,52.0,0.0,0.0,0.0,0.0,-7.0,False,True,False,False,False,False,False
1,3,1,1,1260.0,11.5,2.0,-7.3,0.0,2.3,270.0,55.0,0.0,0.0,0.0,0.0,-7.4,False,True,False,False,False,False,False
1,3,2,1,803.8299999999999,3.5,2.0,-7.6,0.0,1.2,320.0,59.0,0.0,0.0,0.0,0.0,-7.9,False,True,False,False,False,False,False
1,3,3,1,980.0,4.0,1.0,-8.1,0.0,1.1,250.0,60.0,0.0,0.0,0.0,0.0,-8.2,False,True,False,False,False,False,False
1,3,4,1,0.0,0.0,0.0,-8.2,0.0,2.1,230.0,59.0,0.0,0.0,0.0,0.0,-8.3,False,True,False,False,False,False,False
1,3,5,1,0.0,0.0,0.0,-8.4,0.0,1.6,290.0,61.0,0.0,0.0,0.0,0.0,-8.4,False,True,False,False,False,False,False
1,3,6,1,0.0,0.0,0.0,-8.9,0.0,1.0,290.0,65.0,0.0,0.0,0.0,0.0,-8.7,False,True,False,False,False,False,False
1,3,7,1,2920.0,20.0,1.0,-8.9,0.0,0.8,270.0,67.0,0.0,0.0,0.0,0.0,-9.0,False,True,False,False,False,False,False
1,3,8,1,980.0,4.0,1.0,-8.8,0.0,1.5,20.0,66.0,0.0,0.0,0.0,0.0,-8.8,False,True,False,False,False,False,False
1,3,9,1,3070.0,23.5,3.0,-8.3,0.0,1.9,50.0,65.0,1.0,0.32,0.0,0.0,-7.7,False,True,False,False,False,False,False
1,3,10,1,5192.01,56.5,2.0,-5.8,0.0,1.0,360.0,59.0,1.0,0.89,0.0,0.0,-3.9,False,True,False,False,False,False,False
1,3,11,1,4960.57,33.0,1.0,-3.4,0.0,2.6,290.0,41.0,1.0,1.49,0.0,0.0,0.1,False,True,False,False,False,False,False
1,3,12,1,990.0,10.5,2.0,-2.3,0.0,3.0,290.0,36.0,1.0,1.87,0.0,0.0,2.0,False,True,False,False,False,False,False
1,3,13,1,1100.6966666666667,29.0,3.0,-1.3,0.0,3.3,290.0,34.0,1.0,2.0,0.0,0.0,3.9,False,True,False,False,False,False,False
1,3,14,1,1791.1875,17.5,5.0,-0.2,0.0,2.5,270.0,30.0,1.0,1.94,0.0,0.0,5.1,False,True,False,False,False,False,False
1,3,15,1,2528.5,23.0,3.0,-0.5,0.0,3.6,290.0,27.0,1.0,1.62,0.0,0.0,2.0,False,True,False,False,False,False,False
1,3,16,1,1302.816,9.2,5.0,0.3,0.0,2.3,270.0,30.0,1.0,1.13,0.0,0.0,-0.2,False,True,False,False,False,False,False
1,3,17,1,1398.8883333333333,37.166666666666664,8.0,-1.3,0.0,2.5,290.0,36.0,1.0,0.48,0.0,0.0,-0.6,False,True,False,False,False,False,False
1,3,18,1,4601.234285714286,44.857142857142854,12.0,-2.4,0.0,1.9,270.0,39.0,0.1,0.03,0.0,0.0,-1.8,False,True,False,False,False,False,False
1,3,19,1,2894.7766666666666,21.333333333333332,5.0,-3.1,0.0,2.1,270.0,43.0,0.0,0.0,0.0,0.0,-3.1,False,True,False,False,False,False,False
1,3,20,1,987.4375,7.0,5.0,-3.8,0.0,1.8,250.0,50.0,0.0,0.0,0.0,1.0,-4.3,False,True,False,False,False,False,False
1,3,21,1,2317.4425,15.5,6.0,-4.3,0.0,1.0,250.0,50.0,0.0,0.0,0.0,0.0,-5.4,False,True,False,False,False,False,False
1,3,22,1,2196.54,16.0,5.0,-4.8,0.0,0.8,270.0,52.0,0.0,0.0,0.0,0.0,-6.1,False,True,False,False,False,False,False
1,3,23,1,1039.0333333333333,6.666666666666667,3.0,-5.2,0.0,0.8,250.0,50.0,0.0,0.0,0.0,0.0,-6.7,False,True,False,False,False,False,False
1,4,0,2,0.0,0.0,0.0,-5.2,0.0,0.8,270.0,50.0,0.0,0.0,0.0,0.0,-6.9,False,False,True,False,False,False,False
1,4,1,2,508.4533333333334,3.0,3.0,-5.2,0.0,0.5,340.0,50.0,0.0,0.0,0.0,0.0,-7.0,False,False,True,False,False,False,False
1,4,2,2,621.03,4.0,1.0,-5.6,0.0,1.4,20.0,52.0,0.0,0.0,0.0,0.0,-7.1,False,False,True,False,False,False,False
1,4,3,2,0.0,0.0,0.0,-5.7,0.0,2.0,50.0,54.0,0.0,0.0,0.0,7.0,-7.0,False,False,True,False,False,False,False
1,4,4,2,0.0,0.0,0.0,-5.1,0.0,2.1,20.0,59.0,0.0,0.0,0.0,8.0,-5.0,False,False,True,False,False,False,False
1,4,5,2,0.0,0.0,0.0,-4.6,0.0,2.1,50.0,59.0,0.0,0.0,0.0,8.0,-4.2,False,False,True,False,False,False,False
1,4,6,2,0.0,0.0,0.0,-4.2,0.0,1.5,340.0,58.0,0.0,0.0,0.0,8.0,-4.0,False,False,True,False,False,False,False
1,4,7,2,0.0,0.0,0.0,-4.0,0.0,1.3,20.0,57.0,0.0,0.0,0.0,8.0,-4.3,False,False,True,False,False,False,False
1,4,8,2,473.025,4.0,2.0,-4.4,0.0,1.8,360.0,58.0,0.0,0.0,0.0,1.0,-5.7,False,False,True,False,False,False,False
1,4,9,2,2320.81,16.0,4.0,-4.6,0.0,1.9,50.0,62.0,0.6,0.24,0.0,0.0,-5.3,False,False,True,False,False,False,False
1,4,10,2,1623.5433333333333,12.0,3.0,-2.6,0.0,2.4,50.0,58.0,1.0,0.83,0.0,0.0,-2.2,False,False,True,False,False,False,False
1,4,11,2,897.515,5.5,2.0,0.7,0.0,0.9,180.0,45.0,1.0,1.38,0.0,0.0,0.8,False,False,True,False,False,False,False
1,4,12,2,2816.4733333333334,23.666666666666668,4.0,1.5,0.0,3.0,270.0,41.0,1.0,1.75,0.0,0.0,4.0,False,False,True,False,False,False,False
1,4,13,2,2047.17,45.0,5.0,1.9,0.0,3.5,320.0,41.0,1.0,1.91,0.0,0.0,5.8,False,False,True,False,False,False,False
1,4,14,2,1416.57,29.5,4.0,2.0,0.0,3.8,320.0,40.0,1.0,1.82,0.0,0.0,5.9,False,False,True,False,False,False,False
1,4,15,2,668.9066666666666,25.666666666666668,3.0,2.9,0.0,2.6,320.0,37.0,1.0,1.54,0.0,0.0,3.6,False,False,True,False,False,False,False
1,4,16,2,1889.68,35.0,3.0,2.7,0.0,2.6,290.0,35.0,1.0,0.94,0.0,0.0,0.0,False,False,True,False,False,False,False
1,4,17,2,3939.0766666666664,58.333333333333336,4.0,1.9,0.0,2.6,270.0,40.0,1.0,0.45,0.0,0.0,-0.3,False,False,True,False,False,False,False
1,4,18,2,2441.8360000000002,14.2,6.0,0.6,0.0,2.1,250.0,46.0,0.1,0.03,0.0,0.0,-0.6,False,False,True,False,False,False,False
1,4,19,2,2455.3475,16.75,6.0,-0.3,0.0,1.7,270.0,50.0,0.0,0.0,0.0,0.0,-1.2,False,False,True,False,False,False,False
1,4,20,2,2330.514,19.2,7.0,-0.9,0.0,1.0,290.0,56.0,0.0,0.0,0.0,0.0,-2.1,False,False,True,False,False,False,False
1,4,21,2,2068.0,22.2,7.0,-2.1,0.0,1.0,270.0,52.0,0.0,0.0,0.0,0.0,-3.1,False,False,True,False,False,False,False
1,4,22,2,1652.9566666666667,6.333333333333333,4.0,-2.7,0.0,1.5,250.0,54.0,0.0,0.0,0.0,0.0,-4.0,False,False,True,False,False,False,False
1,4,23,2,765.634,4.4,5.0,-2.8,0.0,1.0,290.0,56.0,0.0,0.0,0.0,1.0,-4.7,False,False,True,False,False,False,False
1,5,0,3,2098.226,11.4,5.0,-3.2,0.0,0.8,270.0,61.0,0.0,0.0,0.0,0.0,-5.3,False,False,False,True,False,False,False
1,5,1,3,1420.24,10.0,1.0,-3.4,0.0,1.1,250.0,61.0,0.0,0.0,0.0,0.0,-5.7,False,False,False,True,False,False,False
1,5,2,3,867.69,5.0,1.0,-3.7,0.0,0.7,50.0,65.0,0.0,0.0,0.0,0.0,-6.0,False,False,False,True,False,False,False
1,5,3,3,0.0,0.0,0.0,-3.7,0.0,1.5,360.0,65.0,0.0,0.0,0.0,0.0,-6.2,False,False,False,True,False,False,False
1,5,4,3,2694.4,15.5,2.0,-4.3,0.0,1.1,50.0,66.0,0.0,0.0,0.0,0.0,-6.4,False,False,False,True,False,False,False
1,5,5,3,0.0,0.0,0.0,-4.7,0.0,2.3,20.0,67.0,0.0,0.0,0.0,0.0,-6.7,False,False,False,True,False,False,False
1,5,6,3,0.0,0.0,0.0,-5.0,0.0,2.3,20.0,69.0,0.0,0.0,0.0,0.0,-6.9,False,False,False,True,False,False,False
1,5,7,3,0.0,0.0,0.0,-5.3,0.0,2.5,20.0,71.0,0.0,0.0,0.0,0.0,-7.0,False,False,False,True,False,False,False
1,5,8,3,2147.38,11.5,2.0,-5.6,0.0,2.2,20.0,73.0,0.0,0.0,0.0,0.0,-7.0,False,False,False,True,False,False,False
1,5,9,3,2833.415,20.5,3.0,-4.9,0.0,2.2,50.0,73.0,0.9,0.25,0.0,2.0,-5.0,False,False,False,True,False,False,False
1,5,10,3,2570.0,21.0,1.0,-3.1,0.0,2.4,50.0,68.0,0.5,0.55,0.0,8.0,-1.7,False,False,False,True,False,False,False
1,5,11,3,1298.45,6.0,2.0,-1.2,0.0,2.3,70.0,63.0,0.1,0.7,0.0,7.0,-0.1,False,False,False,True,False,False,False
1,5,12,3,1466.605,8.25,6.0,0.2,0.0,2.2,340.0,55.0,0.3,1.06,0.0,9.0,0.5,False,False,False,True,False,False,False
1,5,13,3,1134.235,25.5,7.0,1.0,0.0,0.7,180.0,53.0,0.0,0.6,0.0,8.0,0.4,False,False,False,True,False,False,False
1,5,14,3,3215.0,20.5,2.0,1.5,0.0,2.4,270.0,47.0,0.0,0.57,0.0,5.0,0.6,False,False,False,True,False,False,False
1,5,15,3,2052.52,11.0,1.0,3.1,0.0,2.3,180.0,43.0,0.9,1.06,0.0,2.0,1.7,False,False,False,True,False,False,False
1,5,16,3,3743.174,37.4,10.0,3.2,0.0,3.1,200.0,41.0,1.0,0.87,0.0,0.0,-0.1,False,False,False,True,False,False,False
1,5,17,3,2864.338333333333,20.666666666666668,9.0,2.1,0.0,2.1,250.0,40.0,1.0,0.41,0.0,4.0,-0.3,False,False,False,True,False,False,False
1,5,18,3,4202.576666666667,32.166666666666664,7.0,0.9,0.0,2.4,270.0,43.0,0.0,0.02,0.0,2.0,-0.9,False,False,False,True,False,False,False
1,5,19,3,3936.0833333333335,22.166666666666668,6.0,-0.1,0.0,1.7,340.0,46.0,0.0,0.0,0.0,6.0,-1.9,False,False,False,True,False,False,False
1,5,20,3,1080.21,8.0,2.0,-0.8,0.0,1.4,270.0,52.0,0.0,0.0,0.0,4.0,-3.0,False,False,False,True,False,False,False
1,5,21,3,1118.35,6.5,2.0,-1.1,0.0,1.0,290.0,55.0,0.0,0.0,0.0,7.0,-3.9,False,False,False,True,False,False,False
1,5,22,3,5755.338,45.2,8.0,-1.4,0.0,1.3,270.0,56.0,0.0,0.0,0.0,6.0,-4.4,False,False,False,True,False,False,False
1,5,23,3,1222.7116666666668,7.333333333333333,10.0,-1.7,0.0,0.3,0.0,59.0,0.0,0.0,0.0,6.0,-4.9,False,False,False,True,False,False,False
1,6,0,4,1110.2025,6.0,4.0,-2.1,0.0,1.3,340.0,62.0,0.0,0.0,0.0,7.0,-5.2,False,False,False,False,True,False,False
1,6,1,4,220.0,2.0,1.0,-2.4,0.0,1.0,20.0,66.0,0.0,0.0,0.0,6.0,-5.4,False,False,False,False,True,False,False
1,6,2,4,0.0,0.0,0.0,-2.6,0.0,1.8,20.0,66.0,0.0,0.0,0.0,5.0,-5.4,False,False,False,False,True,False,False
1,6,3,4,585.97,3.0,1.0,-3.2,0.0,2.1,20.0,70.0,0.0,0.0,0.0,5.0,-5.7,False,False,False,False,True,False,False
1,6,4,4,570.0,2.0,1.0,-3.5,0.0,2.1,50.0,74.0,0.0,0.0,0.0,6.0,-5.6,False,False,False,False,True,False,False
1,6,5,4,1350.0,11.0,1.0,-3.6,0.0,1.8,20.0,71.0,0.0,0.0,0.0,6.0,-5.8,False,False,False,False,True,False,False
1,6,6,4,0.0,0.0,0.0,-4.0,0.0,1.9,20.0,72.0,0.0,0.0,0.0,2.0,-6.1,False,False,False,False,True,False,False
1,6,7,4,0.0,0.0,0.0,-4.2,0.0,1.6,70.0,77.0,0.0,0.0,0.0,0.0,-6.2,False,False,False,False,True,False,False
1,6,8,4,0.0,0.0,0.0,-4.5,0.0,2.1,50.0,75.0,0.0,0.0,0.0,0.0,-6.3,False,False,False,False,True,False,False
1,6,9,4,3117.22,20.5,3.0,-3.6,0.0,2.2,50.0,73.0,0.8,0.25,0.0,0.0,-4.8,False,False,False,False,True,False,False
1,6,10,4,2560.265,27.5,5.0,-1.3,0.0,2.8,50.0,65.0,1.0,0.7,0.0,7.0,-1.7,False,False,False,False,True,False,False
1,6,11,4,811.27,13.0,2.0,0.9,0.0,1.8,70.0,59.0,1.0,1.28,0.0,6.0,1.0,False,False,False,False,True,False,False
1,6,12,4,1522.0149999999999,13.0,2.0,3.1,0.0,1.6,70.0,54.0,1.0,1.66,0.0,8.0,4.3,False,False,False,False,True,False,False
1,6,13,4,1116.1666666666667,6.666666666666667,4.0,3.7,0.0,2.2,360.0,51.0,1.0,1.57,0.0,9.0,4.7,False,False,False,False,True,False,False
1,6,14,4,3051.13,24.5,5.0,5.2,0.0,1.8,160.0,50.0,1.0,1.39,0.0,5.0,6.1,False,False,False,False,True,False,False
1,6,15,4,1668.4316666666666,24.333333333333332,6.0,5.3,0.0,2.9,110.0,59.0,0.6,1.05,0.0,2.0,3.8,False,False,False,False,True,False,False
1,6,16,4,1109.16,26.0,2.0,5.2,0.0,1.8,90.0,58.0,0.7,0.67,0.0,0.0,1.4,False,False,False,False,True,False,False
1,6,17,4,1436.601818181818,25.727272727272727,14.0,4.5,0.0,1.4,110.0,63.0,0.0,0.2,0.0,8.0,0.5,False,False,False,False,True,False,False
1,6,18,4,2064.2516666666666,26.166666666666668,11.0,4.3,0.0,2.0,90.0,64.0,0.0,0.01,0.0,9.0,0.3,False,False,False,False,True,False,False
1,6,19,4,1152.956,7.2,6.0,3.8,0.0,3.3,50.0,65.0,0.0,0.0,0.0,9.0,0.0,False,False,False,False,True,False,False
1,6,20,4,0.0,0.0,0.0,3.0,0.0,3.8,50.0,65.0,0.0,0.0,0.0,9.0,0.0,False,False,False,False,True,False,False
1,6,21,4,1530.755,9.0,2.0,1.6,1.0,2.5,70.0,88.0,0.0,0.0,1.6,10.0,-0.1,False,False,False,False,True,False,False
1,6,22,4,580.0,7.0,1.0,1.3,0.0,3.2,70.0,93.0,0.0,0.0,1.6,10.0,-0.1,False,False,False,False,True,False,False
1,6,23,4,0.0,0.0,0.0,0.9,0.0,1.7,70.0,95.0,0.0,0.0,3.3,10.0,-0.1,False,False,False,False,True,False,False
1,7,0,5,1807.36,19.0,3.0,1.0,2.9,1.3,20.0,95.0,0.0,0.0,3.6,10.0,-0.1,False,False,False,False,False,True,False
1,7,1,5,1415.365,10.5,2.0,1.2,0.0,1.7,70.0,94.0,0.0,0.0,3.3,0.0,-0.1,False,False,False,False,False,True,False
1,7,2,5,7815.695,35.5,2.0,1.2,0.0,0.7,360.0,95.0,0.0,0.0,3.1,0.0,-0.1,False,False,False,False,False,True,False
1,7,3,5,2746.33,32.0,3.0,1.6,0.0,1.0,290.0,94.0,0.0,0.0,3.0,10.0,-0.1,False,False,False,False,False,True,False
1,7,4,5,1108.39,7.0,1.0,2.2,0.0,2.0,270.0,96.0,0.0,0.0,2.7,10.0,-0.1,False,False,False,False,False,True,False
1,7,5,5,0.0,0.0,0.0,2.0,0.0,2.9,270.0,98.0,0.0,0.0,2.3,10.0,-0.1,False,False,False,False,False,True,False
1,7,6,5,0.0,0.0,0.0,1.8,0.1,3.1,250.0,97.0,0.0,0.0,2.2,10.0,-0.1,False,False,False,False,False,True,False
1,7,7,5,0.0,0.0,0.0,1.8,0.0,2.8,290.0,97.0,0.0,0.0,1.9,10.0,-0.1,False,False,False,False,False,True,False
1,7,8,5,980.0,6.0,1.0,1.6,0.0,3.5,270.0,92.0,0.0,0.0,1.5,9.0,-0.1,False,False,False,False,False,True,False
1,7,9,5,3476.83,31.0,1.0,1.6,0.0,2.4,270.0,90.0,0.0,0.03,1.2,9.0,-0.1,False,False,False,False,False,True,False
1,7,10,5,5919.85,40.0,2.0,1.7,0.0,2.9,250.0,88.0,0.0,0.18,1.1,9.0,-0.1,False,False,False,False,False,True,False
1,7,11,5,1539.6833333333334,10.0,3.0,2.0,0.0,3.7,290.0,84.0,0.0,0.4,0.9,9.0,0.0,False,False,False,False,False,True,False
1,7,12,5,1985.6433333333334,51.333333333333336,4.0,2.4,0.0,3.2,270.0,75.0,0.0,0.52,0.5,8.0,0.2,False,False,False,False,False,True,False
1,7,13,5,2680.9216666666666,21.5,7.0,3.1,0.0,2.9,250.0,71.0,0.3,1.02,0.0,7.0,3.4,False,False,False,False,False,True,False
1,7,14,5,1207.43,15.0,8.0,3.4,0.0,3.7,290.0,68.0,0.4,1.16,0.0,5.0,2.6,False,False,False,False,False,True,False
1,7,15,5,917.97,11.0,1.0,3.7,0.0,3.1,290.0,66.0,0.2,0.63,0.0,7.0,2.8,False,False,False,False,False,True,False
1,7,16,5,0.0,0.0,0.0,3.7,0.0,2.3,270.0,66.0,0.1,0.51,0.0,7.0,2.2,False,False,False,False,False,True,False
1,7,17,5,950.0,8.0,1.0,2.9,0.0,2.5,270.0,68.0,0.0,0.31,0.0,3.0,-0.6,False,False,False,False,False,True,False
1,7,18,5,2110.2342857142858,16.142857142857142,10.0,2.0,0.0,1.5,320.0,71.0,0.0,0.02,0.0,1.0,-0.1,False,False,False,False,False,True,False
1,7,19,5,1150.0,14.0,1.0,1.1,0.0,1.1,270.0,74.0,0.0,0.0,0.0,0.0,-0.3,False,False,False,False,False,True,False
1,7,20,5,2424.0933333333332,27.333333333333332,5.0,0.5,0.0,1.4,270.0,78.0,0.0,0.0,0.0,0.0,-0.4,False,False,False,False,False,True,False
1,7,21,5,1090.696,15.6,5.0,0.2,0.0,1.9,320.0,82.0,0.0,0.0,0.0,0.0,-0.5,False,False,False,False,False,True,False
1,7,22,5,1196.8777777777777,8.444444444444445,11.0,0.1,0.0,2.4,320.0,68.0,0.0,0.0,0.0,0.0,-0.7,False,False,False,False,False,True,False
1,7,23,5,1046.6925,9.5,4.0,-0.9,0.0,1.0,160.0,68.0,0.0,0.0,0.0,0.0,-0.9,False,False,False,False,False,True,False
1,8,0,6,2030.59,19.5,3.0,-1.4,0.0,0.8,320.0,72.0,0.0,0.0,0.0,0.0,-1.0,False,False,False,False,False,False,True
1,8,1,6,995.52,7.0,1.0,-1.8,0.0,0.7,290.0,74.0,0.0,0.0,0.0,0.0,-1.3,False,False,False,False,False,False,True
1,8,2,6,1482.556,9.0,6.0,-2.0,0.0,1.7,270.0,74.0,0.0,0.0,0.0,8.0,-1.6,False,False,False,False,False,False,True
1,8,3,6,1048.27,10.0,1.0,-2.4,0.0,0.7,290.0,77.0,0.0,0.0,0.0,0.0,-2.1,False,False,False,False,False,False,True
1,8,4,6,557.32,6.0,1.0,-2.8,0.0,1.5,360.0,76.0,0.0,0.0,0.0,0.0,-2.5,False,False,False,False,False,False,True
1,8,5,6,0.0,0.0,0.0,-3.1,0.0,1.7,20.0,80.0,0.0,0.0,0.0,0.0,-2.9,False,False,False,False,False,False,True
1,8,6,6,0.0,0.0,0.0,-3.2,0.0,1.7,20.0,86.0,0.0,0.0,0.0,2.0,-3.2,False,False,False,False,False,False,True
1,8,7,6,0.0,0.0,0.0,-3.2,0.0,0.2,0.0,89.0,0.0,0.0,0.0,3.0,-3.4,False,False,False,False,False,False,True
1,8,8,6,281.79,6.0,2.0,-3.7,0.0,2.1,50.0,90.0,0.0,0.0,0.0,0.0,-3.5,False,False,False,False,False,False,True
1,8,9,6,0.0,0.0,0.0,-3.3,0.0,2.3,50.0,90.0,0.5,0.25,0.0,0.0,-2.6,False,False,False,False,False,False,True
